frame,nose_x,nose_y,nose_z,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_x,left_eye_y,left_eye_z,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_x,right_eye_y,right_eye_z,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,mouth_left_x,mouth_left_y,mouth_left_z,mouth_right_x,mouth_right_y,mouth_right_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_pinky_x,left_pinky_y,left_pinky_z,right_pinky_x,right_pinky_y,right_pinky_z,left_index_x,left_index_y,left_index_z,right_index_x,right_index_y,right_index_z,left_thumb_x,left_thumb_y,left_thumb_z,right_thumb_x,right_thumb_y,right_thumb_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,left_foot_index_x,left_foot_index_y,left_foot_index_z,right_foot_index_x,right_foot_index_y,right_foot_index_z
35,0.5250307321548462,0.4410577416419983,0.036748431622982025,0.5278761386871338,0.4395114779472351,0.033076804131269455,0.5286312103271484,0.44002804160118103,0.03307667374610901,0.5294345617294312,0.4404938519001007,0.03304039314389229,0.5270139575004578,0.43937408924102783,0.044180773198604584,0.5271178483963013,0.4398760497570038,0.04420846700668335,0.5272141695022583,0.44037696719169617,0.04422364383935928,0.5335104465484619,0.44641172885894775,0.024037467315793037,0.5298396348953247,0.44650790095329285,0.07507780939340591,0.5260504484176636,0.44625124335289,0.03372662514448166,0.5248643755912781,0.4461289644241333,0.048251569271087646,0.5389953851699829,0.46785876154899597,0.0021386994048953056,0.5277532339096069,0.4785521626472473,0.09985435009002686,0.5380297303199768,0.4186377227306366,0.0015526246279478073,0.5268005728721619,0.44373053312301636,0.15177178382873535,0.5539648532867432,0.42642295360565186,0.06352969259023666,0.5448771715164185,0.4354482889175415,0.17833863198757172,0.558153510093689,0.43056097626686096,0.06735508888959885,0.5516724586486816,0.43355196714401245,0.18003588914871216,0.5572706460952759,0.43426603078842163,0.06581657379865646,0.5528312921524048,0.4354274868965149,0.17466965317726135,0.5553772449493408,0.4345977306365967,0.06465741246938705,0.5499081015586853,0.43682342767715454,0.17475773394107819,0.5390527844429016,0.5697365403175354,-0.0409659706056118,0.5336620211601257,0.576068639755249,0.0408615879714489,0.5530532002449036,0.649312436580658,-0.06716641783714294,0.5486250519752502,0.6486854553222656,0.015523158013820648,0.5737749338150024,0.7360022664070129,-0.10178139060735703,0.5694750547409058,0.7263010740280151,-0.008164194412529469,0.5809314846992493,0.745607852935791,-0.10637284815311432,0.5768819451332092,0.7381820678710938,-0.011334236711263657,0.5613864064216614,0.7759596109390259,-0.14029912650585175,0.5601344704627991,0.7552076578140259,-0.032624565064907074
36,0.5246120095252991,0.4427056610584259,0.05796218663454056,0.5278974771499634,0.43959397077560425,0.053051967173814774,0.528655469417572,0.4399169981479645,0.05305356904864311,0.5294506549835205,0.4401790499687195,0.05301507189869881,0.5271121859550476,0.43936315178871155,0.06443104892969131,0.5272442102432251,0.43963268399238586,0.06445364654064178,0.5273378491401672,0.43989020586013794,0.06445510685443878,0.533567488193512,0.44441065192222595,0.03851596266031265,0.530018150806427,0.4441899061203003,0.0909169614315033,0.5257419347763062,0.44754040241241455,0.05353318527340889,0.5247407555580139,0.4472304582595825,0.06838740408420563,0.5392905473709106,0.4620298147201538,0.016046982258558273,0.5290888547897339,0.47387802600860596,0.10809649527072906,0.5380655527114868,0.4165860414505005,0.03316846489906311,0.5281655788421631,0.4462965130805969,0.15136811137199402,0.5535434484481812,0.4184243977069855,0.11376230418682098,0.5445596575737,0.4319595396518707,0.17281919717788696,0.5576619505882263,0.4202849566936493,0.12148092687129974,0.5506011843681335,0.42731809616088867,0.17830030620098114,0.5566546320915222,0.425387442111969,0.11907996982336044,0.5520228743553162,0.42857611179351807,0.17163990437984467,0.5549347400665283,0.4260631203651428,0.11543581634759903,0.5497131943702698,0.43032070994377136,0.1707850992679596,0.5388449430465698,0.5649589896202087,-0.04083704203367233,0.5344415307044983,0.5715631246566772,0.040725789964199066,0.5533155798912048,0.6461702585220337,-0.06464802473783493,0.5484378933906555,0.6516914963722229,0.012238975614309311,0.5725499391555786,0.7327926754951477,-0.10176583379507065,0.5688432455062866,0.7253705263137817,-0.01604028232395649,0.5800982713699341,0.7426345944404602,-0.10630204528570175,0.57670658826828,0.737323522567749,-0.019803065806627274,0.5597372651100159,0.7710137963294983,-0.13956087827682495,0.559457540512085,0.7586061954498291,-0.040034495294094086
37,0.5249484777450562,0.4356169104576111,0.07234905660152435,0.5286868214607239,0.4341694414615631,0.06768052279949188,0.5292653441429138,0.43481627106666565,0.06768887490034103,0.529859185218811,0.43541228771209717,0.06766152381896973,0.5283958315849304,0.43366220593452454,0.07931765913963318,0.5287570953369141,0.43408361077308655,0.07933394610881805,0.5291132926940918,0.434535950422287,0.07934295386075974,0.5336573123931885,0.44185203313827515,0.05118422955274582,0.5318784713745117,0.440915048122406,0.10451076179742813,0.5259604454040527,0.4410809278488159,0.06699106842279434,0.5248669385910034,0.4402729570865631,0.0820850357413292,0.5367992520332336,0.461924284696579,0.024735448881983757,0.5311853289604187,0.46976643800735474,0.11951322853565216,0.5378664135932922,0.41491812467575073,0.04841382056474686,0.5303117036819458,0.4323110282421112,0.16022193431854248,0.5526670217514038,0.40085187554359436,0.1360451728105545,0.5426692962646484,0.4136755168437958,0.18251323699951172,0.5571105480194092,0.40093302726745605,0.14586684107780457,0.5491822957992554,0.4123181998729706,0.18492116034030914,0.5564786791801453,0.4055773913860321,0.14368373155593872,0.5516948103904724,0.41338667273521423,0.18456533551216125,0.5545326471328735,0.4073939323425293,0.13800516724586487,0.5482274889945984,0.41148704290390015,0.1818123757839203,0.5376330018043518,0.5639362931251526,-0.04074544087052345,0.5364172458648682,0.5691765546798706,0.04063863679766655,0.5533522963523865,0.6437660455703735,-0.06521917879581451,0.5528625249862671,0.6468770503997803,0.009961681440472603,0.5714646577835083,0.7302095293998718,-0.10498753935098648,0.5698264837265015,0.7245011329650879,-0.022822212427854538,0.5793480277061462,0.7407742738723755,-0.11013154685497284,0.5774573087692261,0.736822783946991,-0.0269722081720829,0.5594817399978638,0.7694264054298401,-0.14425960183143616,0.5606499910354614,0.7604206800460815,-0.04608934372663498
38,0.5264375805854797,0.43797796964645386,0.10274031013250351,0.5299293398857117,0.43601739406585693,0.10057751089334488,0.5303478837013245,0.436582088470459,0.10060931742191315,0.530778706073761,0.4371190369129181,0.10058325529098511,0.5299322009086609,0.43530189990997314,0.1105150356888771,0.530340313911438,0.4354516267776489,0.11053939908742905,0.5307424068450928,0.435617059469223,0.11055866628885269,0.5342525243759155,0.4428192675113678,0.0907810777425766,0.533400297164917,0.440939724445343,0.13610675930976868,0.5266769528388977,0.44316884875297546,0.0996442660689354,0.5263971090316772,0.4421650469303131,0.11235280334949493,0.5365111231803894,0.4612429738044739,0.06292986124753952,0.5320318341255188,0.46666648983955383,0.14912918210029602,0.5381706953048706,0.4151444435119629,0.10179416835308075,0.5321420431137085,0.42472589015960693,0.18790675699710846,0.5524526834487915,0.3881860077381134,0.21491721272468567,0.5434736013412476,0.39524638652801514,0.22208258509635925,0.5560683012008667,0.38460347056388855,0.22751450538635254,0.5488759875297546,0.3895278871059418,0.22370195388793945,0.5563191771507263,0.3876461386680603,0.2270927131175995,0.5508773326873779,0.3901645243167877,0.22608479857444763,0.554086446762085,0.38991254568099976,0.2177160531282425,0.5483644604682922,0.3933088183403015,0.2220146358013153,0.5380791425704956,0.5618162751197815,-0.041437722742557526,0.5378783941268921,0.5672086477279663,0.041344743221998215,0.5539290308952332,0.6405335068702698,-0.06629861891269684,0.5547024607658386,0.6449471116065979,0.01919262483716011,0.571405291557312,0.7294875383377075,-0.10476545244455338,0.5699435472488403,0.7257318496704102,-0.0014454963384196162,0.5789810419082642,0.7408826947212219,-0.10988183319568634,0.5771378874778748,0.7382858395576477,-0.004185806959867477,0.5593599081039429,0.7679027915000916,-0.14278849959373474,0.56043541431427,0.7616158127784729,-0.020241927355527878
39,0.5307599306106567,0.4390544891357422,0.10155825316905975,0.5339063405990601,0.4370490312576294,0.09879487007856369,0.5342247486114502,0.43750473856925964,0.09881454706192017,0.5345649123191833,0.4379432797431946,0.09878639876842499,0.5338693857192993,0.43642735481262207,0.10918867588043213,0.5341311097145081,0.436503142118454,0.10921941697597504,0.5344159603118896,0.43658408522605896,0.10923266410827637,0.5368537306785583,0.4428570568561554,0.0863797515630722,0.5363699197769165,0.44118741154670715,0.13380497694015503,0.5302500128746033,0.4434916079044342,0.09776981174945831,0.5302976369857788,0.442563533782959,0.11104580014944077,0.5369142293930054,0.46114540100097656,0.05619042366743088,0.5341041684150696,0.46555325388908386,0.15158703923225403,0.5381006002426147,0.4138154685497284,0.09629666060209274,0.5324831008911133,0.4236113131046295,0.19450700283050537,0.5470799207687378,0.3786259591579437,0.20911917090415955,0.5415235757827759,0.3915732502937317,0.22880089282989502,0.5487911105155945,0.3724081814289093,0.22123992443084717,0.5444626212120056,0.3832642138004303,0.23180553317070007,0.5501662492752075,0.3723667860031128,0.22155256569385529,0.5454683899879456,0.38197022676467896,0.23333296179771423,0.5491353273391724,0.3752113878726959,0.21224860846996307,0.5448010563850403,0.383318156003952,0.2288074940443039,0.5381647944450378,0.5595580339431763,-0.04175174981355667,0.5405676364898682,0.5641726851463318,0.041689738631248474,0.5539277791976929,0.6390426158905029,-0.06971543282270432,0.5549588203430176,0.6420526504516602,0.007193329744040966,0.5715721845626831,0.729801595211029,-0.10959577560424805,0.5699585676193237,0.7247093319892883,-0.025601917877793312,0.579048216342926,0.7406915426254272,-0.11472482979297638,0.5772812366485596,0.7372692823410034,-0.029781464487314224,0.5590579509735107,0.7688093185424805,-0.14918193221092224,0.5611715316772461,0.7542816400527954,-0.04940072447061539
40,0.5329560041427612,0.4407739043235779,0.07644592970609665,0.5363545417785645,0.43870818614959717,0.07245750725269318,0.5368282794952393,0.43923187255859375,0.07246506959199905,0.537322461605072,0.4397392272949219,0.07243161648511887,0.5361191034317017,0.4378592073917389,0.08288080990314484,0.5363779067993164,0.4378049075603485,0.08290866762399673,0.5366731286048889,0.437820166349411,0.0829172283411026,0.5397981405258179,0.444844514131546,0.061531148850917816,0.5390656590461731,0.4434874653816223,0.11066673696041107,0.5329776406288147,0.44570258259773254,0.0732269436120987,0.5328755974769592,0.4445541799068451,0.08624053746461868,0.5371658802032471,0.46295851469039917,0.03711656481027603,0.536655604839325,0.467911958694458,0.1308966428041458,0.5379629135131836,0.42072436213493347,0.05144359916448593,0.5333312749862671,0.4268157482147217,0.17507196962833405,0.5399531126022339,0.3815736472606659,0.11588366329669952,0.5375638604164124,0.3899819254875183,0.20260436832904816,0.5409232378005981,0.3701245188713074,0.12227082252502441,0.5389446020126343,0.3811580538749695,0.2035665512084961,0.5421116948127747,0.3701907694339752,0.1262977123260498,0.539415717124939,0.37925347685813904,0.2066400796175003,0.5415777564048767,0.37410035729408264,0.12010401487350464,0.5390710234642029,0.38208290934562683,0.20326296985149384,0.538235604763031,0.5603170990943909,-0.044088564813137054,0.5425004959106445,0.5618177652359009,0.04409760981798172,0.5534349679946899,0.6403688788414001,-0.08146072924137115,0.5550115704536438,0.6345544457435608,0.05052623897790909,0.571683943271637,0.7321733832359314,-0.12304180860519409,0.569872260093689,0.695731520652771,0.06703673303127289,0.5800603032112122,0.743229866027832,-0.12734761834144592,0.5768183469772339,0.7021337151527405,0.06841574609279633,0.5584317445755005,0.7709941267967224,-0.168661966919899,0.5626087784767151,0.7201516628265381,0.05641312152147293
41,0.5348311066627502,0.44118279218673706,0.04339367896318436,0.5382212400436401,0.4397376477718353,0.040190115571022034,0.5387322902679443,0.44033992290496826,0.040211472660303116,0.539265513420105,0.440902441740036,0.040198326110839844,0.5377482175827026,0.43858176469802856,0.053038448095321655,0.5378723740577698,0.43838921189308167,0.05303972214460373,0.538042426109314,0.4382813274860382,0.05304735153913498,0.5414227247238159,0.44561928510665894,0.028224503621459007,0.540152370929718,0.44398927688598633,0.08695099502801895,0.5352251529693604,0.4462517201900482,0.03953094407916069,0.5347808599472046,0.4448714852333069,0.05615350604057312,0.5372554063796997,0.46292075514793396,-0.005834068171679974,0.5366927981376648,0.4670216143131256,0.10798086225986481,0.5375039577484131,0.4221711754798889,-0.00923844426870346,0.5328687429428101,0.425807923078537,0.14262327551841736,0.5383517742156982,0.3793570101261139,0.03265877813100815,0.5356565713882446,0.38631749153137207,0.14655283093452454,0.5396503210067749,0.36684224009513855,0.033399198204278946,0.5374749898910522,0.37745335698127747,0.14806048572063446,0.5407973527908325,0.3667505979537964,0.036283940076828,0.5367506742477417,0.37493106722831726,0.14436134696006775,0.5402075052261353,0.37157848477363586,0.035549409687519073,0.5372575521469116,0.37925025820732117,0.14446653425693512,0.5384049415588379,0.5611431002616882,-0.04517417773604393,0.5424963235855103,0.5624722242355347,0.04519364982843399,0.5534697771072388,0.6403806209564209,-0.08490793406963348,0.5544067621231079,0.6319312453269958,0.06734783947467804,0.5717151761054993,0.7322658896446228,-0.12466661632061005,0.5697124004364014,0.6809744238853455,0.0996844470500946,0.5802953243255615,0.7440048456192017,-0.12904009222984314,0.5767397284507751,0.6861264109611511,0.10244246572256088,0.5583411455154419,0.7703385949134827,-0.17341682314872742,0.5634498596191406,0.7022076845169067,0.09206156432628632
42,0.5359886288642883,0.4396252930164337,0.07002966105937958,0.5398076772689819,0.43803033232688904,0.06629268825054169,0.5403910279273987,0.4385419487953186,0.06629332154989243,0.5409937500953674,0.4390251934528351,0.06625835597515106,0.5391486883163452,0.43696385622024536,0.07954917848110199,0.5392341017723083,0.4367537498474121,0.07955492287874222,0.5393747091293335,0.43662235140800476,0.07957811653614044,0.5434216260910034,0.44357171654701233,0.04908864200115204,0.5414305925369263,0.441995233297348,0.10941177606582642,0.5362787842750549,0.4448997974395752,0.0641888678073883,0.535541832447052,0.4436545968055725,0.08127737790346146,0.5400014519691467,0.46040377020835876,0.0014547815080732107,0.5367851853370667,0.46691563725471497,0.1279873549938202,0.5368696451187134,0.4191897213459015,-0.007364408578723669,0.5328258275985718,0.4282141923904419,0.16859164834022522,0.5337139368057251,0.37478989362716675,0.08988333493471146,0.5338316559791565,0.3905114531517029,0.17106954753398895,0.5331884026527405,0.3654518127441406,0.09708435833454132,0.5345215797424316,0.3808784484863281,0.1759798228740692,0.5341172814369202,0.36638644337654114,0.10510744154453278,0.5341947674751282,0.379091739654541,0.1583162099123001,0.5341016054153442,0.3699403405189514,0.09746567904949188,0.5338897705078125,0.38246577978134155,0.16387897729873657,0.5401726365089417,0.5600755214691162,-0.04509025439620018,0.5419191718101501,0.5635386109352112,0.04510294646024704,0.5527893304824829,0.6412373185157776,-0.08468000590801239,0.5537392497062683,0.6353286504745483,0.04396272450685501,0.5733870267868042,0.7328693866729736,-0.12411689758300781,0.5694801807403564,0.7029905915260315,0.044326234608888626,0.5828641653060913,0.7444212436676025,-0.128081813454628,0.5771188139915466,0.7103102803230286,0.043653786182403564,0.5587257742881775,0.7713916301727295,-0.16828957200050354,0.5629553198814392,0.729573130607605,0.028025176376104355
43,0.5384889245033264,0.4368906617164612,0.10188494622707367,0.542407214641571,0.435187965631485,0.09956254810094833,0.5432218313217163,0.4357593059539795,0.09956163913011551,0.5440922379493713,0.43632811307907104,0.099515400826931,0.5408481359481812,0.4342706799507141,0.1122671514749527,0.5405281782150269,0.43417391180992126,0.11227741092443466,0.5403075218200684,0.43415892124176025,0.11229853332042694,0.547094464302063,0.44101381301879883,0.08752823621034622,0.5422604084014893,0.4396994411945343,0.14422552287578583,0.5392906069755554,0.44196951389312744,0.09757605940103531,0.5372760891914368,0.44105830788612366,0.11366560310125351,0.5463465452194214,0.4523274004459381,0.038459986448287964,0.536296010017395,0.46597832441329956,0.17280171811580658,0.5365085005760193,0.4153381884098053,0.056311655789613724,0.5311216115951538,0.432422012090683,0.242857426404953,0.5294964909553528,0.3715296983718872,0.15972717106342316,0.5243963599205017,0.3893236815929413,0.29095950722694397,0.5258368849754333,0.3625653088092804,0.16930794715881348,0.5233031511306763,0.3813791573047638,0.2994324266910553,0.5269027352333069,0.3622491657733917,0.1710255891084671,0.527541995048523,0.3768339455127716,0.29873326420783997,0.5280415415763855,0.36627304553985596,0.16361014544963837,0.5249274969100952,0.37853097915649414,0.29035484790802,0.5429791808128357,0.5559098720550537,-0.04662188142538071,0.5409839153289795,0.5622103810310364,0.046604737639427185,0.5523667931556702,0.642142117023468,-0.08577992767095566,0.5523279905319214,0.6394781470298767,0.02176096849143505,0.5757350921630859,0.7339746952056885,-0.11952131986618042,0.5698052644729614,0.7096132636070251,0.011460728012025356,0.5860544443130493,0.7455028891563416,-0.12386059761047363,0.5781908631324768,0.7128544449806213,0.009373454377055168,0.5612668991088867,0.7731066942214966,-0.16299733519554138,0.5629286170005798,0.7360035181045532,-0.009293578565120697
44,0.5424822568893433,0.4354674816131592,0.0884099155664444,0.545810878276825,0.4339657127857208,0.08615081012248993,0.5466122031211853,0.43459591269493103,0.08614879846572876,0.5474992990493774,0.435280442237854,0.08611232787370682,0.5441135168075562,0.4331720173358917,0.09872464090585709,0.5436395406723022,0.4331943392753601,0.09873080253601074,0.5432247519493103,0.433310329914093,0.09875375032424927,0.5502408742904663,0.4404703676700592,0.07638363540172577,0.5444044470787048,0.4391798973083496,0.13297827541828156,0.5429316163063049,0.44044604897499084,0.08487293124198914,0.5406028628349304,0.43987414240837097,0.10088703781366348,0.5505182147026062,0.45225852727890015,0.030013591051101685,0.5360721349716187,0.468290239572525,0.16538460552692413,0.5360953211784363,0.41673195362091064,0.046472515910863876,0.5249341726303101,0.4335783123970032,0.2369566261768341,0.5291603207588196,0.3699367642402649,0.1348831057548523,0.5183607339859009,0.3900485634803772,0.2842957675457001,0.5257071256637573,0.35997721552848816,0.14255721867084503,0.516585648059845,0.37863489985466003,0.29367998242378235,0.5262243747711182,0.35910287499427795,0.14291998744010925,0.5185931324958801,0.37567880749702454,0.29225099086761475,0.526962399482727,0.36343270540237427,0.13781072199344635,0.5194088220596313,0.37961992621421814,0.283499538898468,0.5465616583824158,0.5583147406578064,-0.0486769862473011,0.5405382513999939,0.5652633905410767,0.04865312948822975,0.5502079725265503,0.6435789465904236,-0.10165934264659882,0.5480978488922119,0.6413252353668213,0.022991672158241272,0.5790299773216248,0.7346910834312439,-0.14412949979305267,0.5700962543487549,0.7100003957748413,0.013655662536621094,0.5907989740371704,0.745933473110199,-0.1484718769788742,0.5799297094345093,0.7170343995094299,0.011867668479681015,0.567664623260498,0.7739728093147278,-0.18896570801734924,0.5625292658805847,0.7370493412017822,-0.005744665861129761
45,0.5428069233894348,0.4375501275062561,0.11410041898488998,0.5457285642623901,0.4358330965042114,0.11487723886966705,0.5464898347854614,0.4363815188407898,0.1148831844329834,0.5473433136940002,0.43696120381355286,0.11484644562005997,0.5441834330558777,0.4351154863834381,0.1262373924255371,0.5437490940093994,0.435147225856781,0.12622499465942383,0.5433873534202576,0.4352547824382782,0.126250222325325,0.5504538416862488,0.44154927134513855,0.11152665317058563,0.5446428656578064,0.44062522053718567,0.1622828245162964,0.543408989906311,0.442582368850708,0.11182282865047455,0.5412886738777161,0.44198325276374817,0.126264289021492,0.5528857111930847,0.4542943239212036,0.05741576477885246,0.5361270904541016,0.4693906009197235,0.18638187646865845,0.5359513163566589,0.41813427209854126,0.06605401635169983,0.5233532190322876,0.4391409456729889,0.25658518075942993,0.5295320153236389,0.3734566569328308,0.15488898754119873,0.5180436968803406,0.39572036266326904,0.3143348693847656,0.5266692042350769,0.36431142687797546,0.16340790688991547,0.5164684653282166,0.38562312722206116,0.32255128026008606,0.5268911719322205,0.3638070821762085,0.16241610050201416,0.5174090266227722,0.382916122674942,0.3235871493816376,0.5273779630661011,0.3686070740222931,0.15729787945747375,0.5184793472290039,0.38690856099128723,0.31408804655075073,0.5479771494865417,0.5588472485542297,-0.0478874072432518,0.5403040647506714,0.5656222701072693,0.04784940555691719,0.547054648399353,0.6439483165740967,-0.0942491739988327,0.5431862473487854,0.6431637406349182,0.011266876012086868,0.5815057158470154,0.7345011234283447,-0.13734647631645203,0.5699657797813416,0.7125166058540344,-0.007640576455742121,0.5928165912628174,0.7447338700294495,-0.14161154627799988,0.5793570280075073,0.7218976616859436,-0.010888505727052689,0.5716965198516846,0.774576723575592,-0.1790204793214798,0.5625016689300537,0.7512797713279724,-0.029678549617528915
46,0.5435003042221069,0.4421907067298889,0.13023413717746735,0.5462480783462524,0.43984872102737427,0.1333756148815155,0.5469590425491333,0.44008272886276245,0.13339681923389435,0.5477551221847534,0.44037798047065735,0.13337449729442596,0.5447691082954407,0.43966174125671387,0.14356476068496704,0.5443254113197327,0.43970787525177,0.14353884756565094,0.5439493656158447,0.4398348927497864,0.14356458187103271,0.5508244633674622,0.44317546486854553,0.13432911038398743,0.5455023050308228,0.44374629855155945,0.18020328879356384,0.544237494468689,0.44597285985946655,0.12890368700027466,0.5420671105384827,0.446167528629303,0.14189060032367706,0.5540024042129517,0.45585933327674866,0.08053775131702423,0.5373986959457397,0.47171905636787415,0.19594916701316833,0.5370305776596069,0.42261016368865967,0.08632178604602814,0.524154782295227,0.44597211480140686,0.2563393712043762,0.5301854610443115,0.3786250948905945,0.1720147430896759,0.5188653469085693,0.39585673809051514,0.31023794412612915,0.5276652574539185,0.3705053925514221,0.18047678470611572,0.5171237587928772,0.3884892761707306,0.31593674421310425,0.5275226831436157,0.37033501267433167,0.1792605221271515,0.5185657739639282,0.38657331466674805,0.3190557360649109,0.5280206799507141,0.3749779164791107,0.17405109107494354,0.5196848511695862,0.3900803029537201,0.31049343943595886,0.5497840046882629,0.5602004528045654,-0.04736281558871269,0.540422797203064,0.5666640996932983,0.04732036963105202,0.5437947511672974,0.647528350353241,-0.09091825038194656,0.5404479503631592,0.6463552117347717,0.006608783267438412,0.5819337964057922,0.7312775254249573,-0.136513814330101,0.5699338316917419,0.714624285697937,-0.022444410249590874,0.5930970907211304,0.7388110756874084,-0.14133445918560028,0.5792811512947083,0.7235517501831055,-0.026782875880599022,0.5745181441307068,0.7749882936477661,-0.17638011276721954,0.562425971031189,0.7592595219612122,-0.045631349086761475
47,0.5429484248161316,0.44653913378715515,0.14516738057136536,0.5457345247268677,0.4432542622089386,0.1474381387233734,0.5463960766792297,0.44331690669059753,0.1474647969007492,0.5471171140670776,0.4434407651424408,0.14743033051490784,0.5444177985191345,0.44320952892303467,0.15704211592674255,0.5440502762794495,0.4432026743888855,0.15701626241207123,0.5437378883361816,0.44328027963638306,0.15704813599586487,0.5501060485839844,0.44544973969459534,0.1436886191368103,0.5454016327857971,0.44693928956985474,0.18654635548591614,0.5436550378799438,0.4505908191204071,0.14212022721767426,0.5417076349258423,0.45091962814331055,0.15423676371574402,0.5537578463554382,0.456307977437973,0.08738245815038681,0.5379291772842407,0.4737646281719208,0.1961832493543625,0.5378494262695312,0.42330604791641235,0.09351475536823273,0.5244327783584595,0.44835981726646423,0.25821560621261597,0.5301100015640259,0.37949544191360474,0.18040768802165985,0.518913984298706,0.3984471559524536,0.3162299692630768,0.5274890065193176,0.37016206979751587,0.18984252214431763,0.5168567895889282,0.38947999477386475,0.32321929931640625,0.527376651763916,0.3712388277053833,0.19002686440944672,0.5183658003807068,0.3879598379135132,0.32583335041999817,0.5278768539428711,0.3754096031188965,0.1828826516866684,0.5189386606216431,0.39154645800590515,0.31645438075065613,0.550094723701477,0.5603779554367065,-0.04667552933096886,0.5407643914222717,0.5667584538459778,0.04659879207611084,0.5427063703536987,0.6484619379043579,-0.09016434848308563,0.5409412384033203,0.6471496224403381,0.0017159376293420792,0.5824466943740845,0.7301429510116577,-0.13206210732460022,0.5697270631790161,0.7154452800750732,-0.022682886570692062,0.5931955575942993,0.7369977235794067,-0.13654294610023499,0.5787072777748108,0.7250161170959473,-0.02623862400650978,0.5750923752784729,0.7751203775405884,-0.17251834273338318,0.5617820024490356,0.7625756859779358,-0.04500485956668854
48,0.5424329042434692,0.4510881304740906,0.11721143871545792,0.545134425163269,0.4472848176956177,0.11610744148492813,0.5457409620285034,0.447456032037735,0.11612717807292938,0.5463938117027283,0.44768646359443665,0.11610127985477448,0.5440560579299927,0.4469448924064636,0.12765353918075562,0.5438059568405151,0.44684651494026184,0.1276395171880722,0.5435945391654968,0.4468480050563812,0.12765935063362122,0.5494481921195984,0.4503962993621826,0.11298670619726181,0.5453929901123047,0.45098987221717834,0.15842126309871674,0.5430313944816589,0.45610567927360535,0.11298606544733047,0.5415436029434204,0.4560030996799469,0.12775470316410065,0.5535610318183899,0.46635299921035767,0.07461518794298172,0.5392885804176331,0.4767919182777405,0.17631760239601135,0.5388661623001099,0.426779568195343,0.07421763986349106,0.5258429050445557,0.4486442506313324,0.2340610921382904,0.5311300158500671,0.3810664415359497,0.1633746474981308,0.5212076902389526,0.39887940883636475,0.2860373854637146,0.5285518765449524,0.37253493070602417,0.17155204713344574,0.5203266739845276,0.3910661041736603,0.29486095905303955,0.5287700891494751,0.3734598457813263,0.17240789532661438,0.5213688611984253,0.3893683850765228,0.3111807405948639,0.5293490290641785,0.3773939311504364,0.16654032468795776,0.5218127965927124,0.39271754026412964,0.28986629843711853,0.5521366596221924,0.5679744482040405,-0.04789409041404724,0.543317973613739,0.5741150975227356,0.04781010001897812,0.5372530817985535,0.6521466374397278,-0.08997075259685516,0.5396131277084351,0.6531693935394287,0.008454753085970879,0.5815579295158386,0.7250283360481262,-0.13193193078041077,0.5696720480918884,0.7161009907722473,-0.019444070756435394,0.5919103622436523,0.7308506369590759,-0.1358252465724945,0.5786710381507874,0.7252110242843628,-0.023513514548540115,0.5754689574241638,0.7741066813468933,-0.16269859671592712,0.5624847412109375,0.7626507878303528,-0.03953016549348831
